No.of packets,coverage
326 ,7.86
327 ,7.89
328 ,7.91
329 ,7.94
330 ,7.96
331 ,7.99
332 ,8.01
333 ,8.04
334 ,8.06
335 ,8.09
336 ,8.11
337 ,8.13
338 ,8.16
339 ,8.18
340 ,8.21
341 ,8.23
342 ,8.26
343 ,8.26
344 ,8.28
345 ,8.31
346 ,8.33
347 ,8.36
348 ,8.38
349 ,8.41
350 ,8.43
351 ,8.46
352 ,8.48
353 ,8.51
354 ,8.53
355 ,8.56
356 ,8.58
357 ,8.61
358 ,8.63
359 ,8.66
360 ,8.68
361 ,8.71
362 ,8.73
363 ,8.75
364 ,8.78
365 ,8.8
366 ,8.83
367 ,8.85
368 ,8.88
369 ,8.9
370 ,8.93
371 ,8.95
372 ,8.98
373 ,9.0
374 ,9.03
375 ,9.05
376 ,9.08
377 ,9.1
378 ,9.13
379 ,9.15
380 ,9.18
381 ,9.2
382 ,9.23
383 ,9.25
384 ,9.28
385 ,9.3
386 ,9.33
387 ,9.35
388 ,9.38
389 ,9.38
390 ,9.4
391 ,9.4
392 ,9.42
393 ,9.45
394 ,9.47
395 ,9.5
396 ,9.52
397 ,9.52
398 ,9.55
399 ,9.57
400 ,9.57
401 ,9.6
402 ,9.6
403 ,9.62
404 ,9.65
405 ,9.67
406 ,9.67
407 ,9.7
408 ,9.72
409 ,9.75
410 ,9.75
411 ,9.77
412 ,9.8
413 ,9.8
414 ,9.82
415 ,9.85
416 ,9.87
417 ,9.9
418 ,9.9
419 ,9.92
420 ,9.95
421 ,9.97
422 ,10.0
423 ,10.0
424 ,10.0
425 ,10.02
426 ,10.04
427 ,10.07
428 ,10.09
429 ,10.12
430 ,10.14
431 ,10.17
432 ,10.19
433 ,10.22
434 ,10.24
435 ,10.27
436 ,10.29
437 ,10.29
438 ,10.32
439 ,10.34
440 ,10.34
441 ,10.37
442 ,10.39
443 ,10.42
444 ,10.44
445 ,10.47
446 ,10.47
447 ,10.49
448 ,10.52
449 ,10.54
450 ,10.57
451 ,10.59
452 ,10.59
453 ,10.62
454 ,10.64
455 ,10.66
456 ,10.69
457 ,10.71
458 ,10.71
459 ,10.74
460 ,10.76
461 ,10.79
462 ,10.81
463 ,10.81
464 ,10.84
465 ,10.86
466 ,10.89
467 ,10.91
468 ,10.94
469 ,10.96
470 ,10.99
471 ,11.01
472 ,11.04
473 ,11.06
474 ,11.09
475 ,11.11
476 ,11.14
477 ,11.16
478 ,11.19
479 ,11.21
480 ,11.24
481 ,11.26
482 ,11.28
483 ,11.31
484 ,11.33
485 ,11.36
486 ,11.38
487 ,11.38
488 ,11.41
489 ,11.43
490 ,11.46
491 ,11.48
492 ,11.51
493 ,11.53
494 ,11.53
495 ,11.56
496 ,11.58
497 ,11.61
498 ,11.63
499 ,11.66
500 ,11.66
501 ,11.68
502 ,11.71
503 ,11.73
504 ,11.76
505 ,11.78
506 ,11.81
507 ,11.83
508 ,11.86
509 ,11.88
510 ,11.9
511 ,11.93
512 ,11.93
513 ,11.95
514 ,11.98
515 ,12.0
516 ,12.03
517 ,12.05
518 ,12.08
519 ,12.1
520 ,12.13
521 ,12.15
522 ,12.18
523 ,12.2
524 ,12.23
525 ,12.25
526 ,12.28
527 ,12.3
528 ,12.33
529 ,12.35
530 ,12.38
531 ,12.4
532 ,12.4
533 ,12.43
534 ,12.45
535 ,12.48
536 ,12.5
537 ,12.52
538 ,12.55
539 ,12.57
540 ,12.6
541 ,12.6
542 ,12.62
543 ,12.65
544 ,12.67
545 ,12.7
546 ,12.72
547 ,12.75
548 ,12.77
549 ,12.8
550 ,12.8
551 ,12.82
552 ,12.85
553 ,12.87
554 ,12.9
555 ,12.92
556 ,12.95
557 ,12.97
558 ,12.97
559 ,13.0
560 ,13.02
561 ,13.02
562 ,13.05
563 ,13.05
564 ,13.05
565 ,13.05
566 ,13.07
567 ,13.1
568 ,13.12
569 ,13.14
570 ,13.17
571 ,13.19
572 ,13.22
573 ,13.24
574 ,13.24
575 ,13.27
576 ,13.29
577 ,13.32
578 ,13.34
579 ,13.37
580 ,13.39
581 ,13.39
582 ,13.39
583 ,13.42
584 ,13.44
585 ,13.44
586 ,13.47
587 ,13.49
588 ,13.52
589 ,13.54
590 ,13.54
591 ,13.57
592 ,13.59
593 ,13.62
594 ,13.64
595 ,13.67
596 ,13.69
597 ,13.72
598 ,13.72
599 ,13.74
600 ,13.76
601 ,13.76
602 ,13.79
603 ,13.81
604 ,13.84
605 ,13.86
606 ,13.86
607 ,13.89
608 ,13.89
609 ,13.91
610 ,13.94
611 ,13.96
612 ,13.99
613 ,14.01
614 ,14.04
615 ,14.04
616 ,14.06
617 ,14.09
618 ,14.11
619 ,14.14
620 ,14.16
621 ,14.19
622 ,14.21
623 ,14.24
624 ,14.26
625 ,14.29
626 ,14.31
627 ,14.34
628 ,14.36
629 ,14.38
630 ,14.41
631 ,14.43
632 ,14.43
633 ,14.46
634 ,14.46
635 ,14.46
636 ,14.48
637 ,14.51
638 ,14.53
639 ,14.56
640 ,14.58
641 ,14.61
642 ,14.63
643 ,14.66
644 ,14.68
645 ,14.71
646 ,14.73
647 ,14.76
648 ,14.78
649 ,14.81
650 ,14.81
651 ,14.83
652 ,14.86
653 ,14.88
654 ,14.91
655 ,14.91
656 ,14.93
657 ,14.96
658 ,14.98
659 ,15.0
660 ,15.0
661 ,15.0
662 ,15.03
663 ,15.05
664 ,15.08
665 ,15.1
666 ,15.13
667 ,15.15
668 ,15.18
669 ,15.2
670 ,15.23
671 ,15.25
672 ,15.28
673 ,15.3
674 ,15.33
675 ,15.35
676 ,15.38
677 ,15.38
678 ,15.4
679 ,15.43
680 ,15.45
681 ,15.48
682 ,15.5
683 ,15.53
684 ,15.55
685 ,15.55
686 ,15.58
687 ,15.6
688 ,15.62
689 ,15.65
690 ,15.65
691 ,15.67
692 ,15.67
693 ,15.7
694 ,15.72
695 ,15.75
696 ,15.77
697 ,15.8
698 ,15.82
699 ,15.85
700 ,15.87
701 ,15.9
702 ,15.92
703 ,15.95
704 ,15.97
705 ,16.0
706 ,16.02
707 ,16.05
708 ,16.07
709 ,16.1
710 ,16.1
711 ,16.12
712 ,16.15
713 ,16.17
714 ,16.2
715 ,16.2
716 ,16.22
717 ,16.25
718 ,16.27
719 ,16.29
720 ,16.32
721 ,16.34
722 ,16.37
723 ,16.39
724 ,16.42
725 ,16.44
726 ,16.47
727 ,16.49
728 ,16.52
729 ,16.54
730 ,16.57
731 ,16.57
732 ,16.59
733 ,16.62
734 ,16.64
735 ,16.64
736 ,16.67
737 ,16.69
738 ,16.72
739 ,16.74
740 ,16.77
741 ,16.77
742 ,16.79
743 ,16.82
744 ,16.84
745 ,16.87
746 ,16.87
747 ,16.89
748 ,16.91
749 ,16.94
750 ,16.96
751 ,16.96
752 ,16.99
753 ,17.01
754 ,17.04
755 ,17.06
756 ,17.09
757 ,17.11
758 ,17.11
759 ,17.14
760 ,17.16
761 ,17.19
762 ,17.21
763 ,17.24
764 ,17.26
765 ,17.29
766 ,17.31
767 ,17.34
768 ,17.34
769 ,17.36
770 ,17.39
771 ,17.39
772 ,17.41
773 ,17.44
774 ,17.46
775 ,17.49
776 ,17.51
777 ,17.51
778 ,17.53
779 ,17.56
780 ,17.58
781 ,17.61
782 ,17.63
783 ,17.66
784 ,17.68
785 ,17.68
786 ,17.71
787 ,17.73
788 ,17.76
789 ,17.78
790 ,17.81
791 ,17.83
792 ,17.86
793 ,17.88
794 ,17.91
795 ,17.91
796 ,17.93
797 ,17.93
798 ,17.96
799 ,17.96
800 ,17.98
801 ,18.01
802 ,18.03
803 ,18.06
804 ,18.08
805 ,18.11
806 ,18.13
807 ,18.15
808 ,18.18
809 ,18.2
810 ,18.23
811 ,18.23
812 ,18.25
813 ,18.28
814 ,18.3
815 ,18.33
816 ,18.35
817 ,18.38
818 ,18.4
819 ,18.4
820 ,18.43
821 ,18.43
822 ,18.45
823 ,18.48
824 ,18.5
825 ,18.53
826 ,18.55
827 ,18.58
828 ,18.6
829 ,18.6
830 ,18.6
831 ,18.63
832 ,18.65
833 ,18.68
834 ,18.7
835 ,18.73
836 ,18.75
837 ,18.77
838 ,18.8
839 ,18.8
840 ,18.82
841 ,18.85
842 ,18.87
843 ,18.9
844 ,18.92
845 ,18.95
846 ,18.97
847 ,19.0
848 ,19.02
849 ,19.05
850 ,19.07
851 ,19.1
852 ,19.12
853 ,19.15
854 ,19.17
855 ,19.2
856 ,19.22
857 ,19.25
858 ,19.27
859 ,19.3
860 ,19.32
861 ,19.35
862 ,19.37
863 ,19.39
864 ,19.42
865 ,19.44
866 ,19.47
867 ,19.49
868 ,19.52
869 ,19.54
870 ,19.57
871 ,19.59
872 ,19.59
873 ,19.59
874 ,19.62
875 ,19.62
876 ,19.64
877 ,19.67
878 ,19.69
879 ,19.69
880 ,19.72
881 ,19.72
882 ,19.74
883 ,19.77
884 ,19.79
885 ,19.82
886 ,19.84
887 ,19.87
888 ,19.89
889 ,19.92
890 ,19.94
891 ,19.97
892 ,19.99
893 ,20.01
894 ,20.04
895 ,20.06
896 ,20.09
897 ,20.09
898 ,20.11
899 ,20.14
900 ,20.16
901 ,20.19
902 ,20.21
903 ,20.24
904 ,20.26
905 ,20.29
906 ,20.31
907 ,20.34
908 ,20.36
909 ,20.36
910 ,20.39
911 ,20.41
912 ,20.44
913 ,20.44
914 ,20.46
915 ,20.46
916 ,20.49
917 ,20.51
918 ,20.54
919 ,20.56
920 ,20.59
921 ,20.61
922 ,20.61
923 ,20.63
924 ,20.66
925 ,20.68
926 ,20.71
927 ,20.73
928 ,20.73
929 ,20.76
930 ,20.78
931 ,20.78
932 ,20.81
933 ,20.83
934 ,20.86
935 ,20.88
936 ,20.91
937 ,20.91
938 ,20.93
939 ,20.96
940 ,20.98
941 ,21.01
942 ,21.03
943 ,21.03
944 ,21.06
945 ,21.06
946 ,21.08
947 ,21.11
948 ,21.11
949 ,21.13
950 ,21.16
951 ,21.18
952 ,21.21
953 ,21.23
954 ,21.25
955 ,21.28
956 ,21.3
957 ,21.33
958 ,21.35
959 ,21.35
960 ,21.38
961 ,21.4
962 ,21.43
963 ,21.45
964 ,21.48
965 ,21.5
966 ,21.53
967 ,21.53
968 ,21.55
969 ,21.58
970 ,21.58
971 ,21.6
972 ,21.63
973 ,21.63
974 ,21.65
975 ,21.68
976 ,21.7
977 ,21.73
978 ,21.73
979 ,21.73
980 ,21.73
981 ,21.75
982 ,21.75
983 ,21.78
984 ,21.8
985 ,21.8
986 ,21.83
987 ,21.85
988 ,21.88
989 ,21.9
990 ,21.92
991 ,21.95
992 ,21.97
993 ,22.0
994 ,22.02
995 ,22.02
996 ,22.05
997 ,22.07
998 ,22.07
999 ,22.1
1000 ,22.12
1001 ,22.12
1002 ,22.15
1003 ,22.17
1004 ,22.2
1005 ,22.22
1006 ,22.25
1007 ,22.27
1008 ,22.3
1009 ,22.3
1010 ,22.32
1011 ,22.32
1012 ,22.35
1013 ,22.35
1014 ,22.37
1015 ,22.4
1016 ,22.42
1017 ,22.42
1018 ,22.45
1019 ,22.47
1020 ,22.5
1021 ,22.52
1022 ,22.54
1023 ,22.57
1024 ,22.59
1025 ,22.62
1026 ,22.64
1027 ,22.67
1028 ,22.69
1029 ,22.69
1030 ,22.72
1031 ,22.74
1032 ,22.77
1033 ,22.79
1034 ,22.82
1035 ,22.84
1036 ,22.87
1037 ,22.89
1038 ,22.89
1039 ,22.92
1040 ,22.94
1041 ,22.97
1042 ,22.99
1043 ,23.02
1044 ,23.04
1045 ,23.07
1046 ,23.09
1047 ,23.12
1048 ,23.14
1049 ,23.16
1050 ,23.19
1051 ,23.21
1052 ,23.24
1053 ,23.24
1054 ,23.26
1055 ,23.29
1056 ,23.31
1057 ,23.31
1058 ,23.34
1059 ,23.36
1060 ,23.36
1061 ,23.39
1062 ,23.41
1063 ,23.44
1064 ,23.46
1065 ,23.49
1066 ,23.51
1067 ,23.54
1068 ,23.56
1069 ,23.59
1070 ,23.61
1071 ,23.61
1072 ,23.64
1073 ,23.66
1074 ,23.69
1075 ,23.69
1076 ,23.71
1077 ,23.74
1078 ,23.76
1079 ,23.78
1080 ,23.81
1081 ,23.83
1082 ,23.86
1083 ,23.88
1084 ,23.88
1085 ,23.91
1086 ,23.91
1087 ,23.91
1088 ,23.93
1089 ,23.96
1090 ,23.96
1091 ,23.98
1092 ,24.01
1093 ,24.03
1094 ,24.03
1095 ,24.03
1096 ,24.03
1097 ,24.06
1098 ,24.08
1099 ,24.11
1100 ,24.13
1101 ,24.16
1102 ,24.16
1103 ,24.18
1104 ,24.21
1105 ,24.23
1106 ,24.26
1107 ,24.26
1108 ,24.28
1109 ,24.31
1110 ,24.33
1111 ,24.36
1112 ,24.36
1113 ,24.36
1114 ,24.38
1115 ,24.4
1116 ,24.43
1117 ,24.45
1118 ,24.48
1119 ,24.5
1120 ,24.53
1121 ,24.55
1122 ,24.58
1123 ,24.6
1124 ,24.63
1125 ,24.63
1126 ,24.63
1127 ,24.65
1128 ,24.68
1129 ,24.7
1130 ,24.73
1131 ,24.73
1132 ,24.73
1133 ,24.75
1134 ,24.78
1135 ,24.8
1136 ,24.83
1137 ,24.85
1138 ,24.88
1139 ,24.9
1140 ,24.9
1141 ,24.93
1142 ,24.95
1143 ,24.95
1144 ,24.98
1145 ,25.0
1146 ,25.02
1147 ,25.05
1148 ,25.05
1149 ,25.07
1150 ,25.1
1151 ,25.1
1152 ,25.1
1153 ,25.12
1154 ,25.15
1155 ,25.15
1156 ,25.15
1157 ,25.17
1158 ,25.2
1159 ,25.2
1160 ,25.2
1161 ,25.22
1162 ,25.25
1163 ,25.25
1164 ,25.27
1165 ,25.27
1166 ,25.3
1167 ,25.3
1168 ,25.3
1169 ,25.3
1170 ,25.32
1171 ,25.35
1172 ,25.37
1173 ,25.4
1174 ,25.42
1175 ,25.45
1176 ,25.47
1177 ,25.5
1178 ,25.52
1179 ,25.55
1180 ,25.57
1181 ,25.6
1182 ,25.62
1183 ,25.64
1184 ,25.67
1185 ,25.69
1186 ,25.72
1187 ,25.74
1188 ,25.77
1189 ,25.77
1190 ,25.79
1191 ,25.79
1192 ,25.79
1193 ,25.79
1194 ,25.82
1195 ,25.84
1196 ,25.87
1197 ,25.89
1198 ,25.89
1199 ,25.92
1200 ,25.94
1201 ,25.97
1202 ,25.99
1203 ,26.02
1204 ,26.04
1205 ,26.07
1206 ,26.09
1207 ,26.09
1208 ,26.12
1209 ,26.12
1210 ,26.14
1211 ,26.17
1212 ,26.19
1213 ,26.22
1214 ,26.22
1215 ,26.24
1216 ,26.26
1217 ,26.29
1218 ,26.31
1219 ,26.34
1220 ,26.36
1221 ,26.39
1222 ,26.41
1223 ,26.44
1224 ,26.44
1225 ,26.46
1226 ,26.49
1227 ,26.51
1228 ,26.54
1229 ,26.54
1230 ,26.56
1231 ,26.59
1232 ,26.61
1233 ,26.64
1234 ,26.64
1235 ,26.66
1236 ,26.69
1237 ,26.71
1238 ,26.74
1239 ,26.76
1240 ,26.79
1241 ,26.79
1242 ,26.81
1243 ,26.84
1244 ,26.84
1245 ,26.86
1246 ,26.88
1247 ,26.91
1248 ,26.91
1249 ,26.93
1250 ,26.96
1251 ,26.96
1252 ,26.98
1253 ,26.98
1254 ,26.98
1255 ,27.01
1256 ,27.01
1257 ,27.03
1258 ,27.06
1259 ,27.08
1260 ,27.11
1261 ,27.13
1262 ,27.16
1263 ,27.18
1264 ,27.21
1265 ,27.23
1266 ,27.26
1267 ,27.28
1268 ,27.28
1269 ,27.31
1270 ,27.33
1271 ,27.36
1272 ,27.36
1273 ,27.38
1274 ,27.38
1275 ,27.41
1276 ,27.43
1277 ,27.46
1278 ,27.48
1279 ,27.5
1280 ,27.5
1281 ,27.53
1282 ,27.55
1283 ,27.55
1284 ,27.58
1285 ,27.58
1286 ,27.58
1287 ,27.58
1288 ,27.58
1289 ,27.6
1290 ,27.63
1291 ,27.65
1292 ,27.68
1293 ,27.7
1294 ,27.73
1295 ,27.75
1296 ,27.78
1297 ,27.8
1298 ,27.8
1299 ,27.83
1300 ,27.83
1301 ,27.85
1302 ,27.88
1303 ,27.9
1304 ,27.93
1305 ,27.95
1306 ,27.98
1307 ,28.0
1308 ,28.03
1309 ,28.05
1310 ,28.08
1311 ,28.1
1312 ,28.12
1313 ,28.12
1314 ,28.12
1315 ,28.15
1316 ,28.15
1317 ,28.17
1318 ,28.2
1319 ,28.2
1320 ,28.22
1321 ,28.25
1322 ,28.27
1323 ,28.27
1324 ,28.3
1325 ,28.3
1326 ,28.3
1327 ,28.3
1328 ,28.32
1329 ,28.32
1330 ,28.35
1331 ,28.37
1332 ,28.37
1333 ,28.37
1334 ,28.4
1335 ,28.4
1336 ,28.4
1337 ,28.42
1338 ,28.42
1339 ,28.45
1340 ,28.47
1341 ,28.47
1342 ,28.47
1343 ,28.5
1344 ,28.52
1345 ,28.52
1346 ,28.55
1347 ,28.57
1348 ,28.6
1349 ,28.62
1350 ,28.65
1351 ,28.67
1352 ,28.7
1353 ,28.72
1354 ,28.72
1355 ,28.72
1356 ,28.72
1357 ,28.75
1358 ,28.77
1359 ,28.79
1360 ,28.82
1361 ,28.82
1362 ,28.82
1363 ,28.84
1364 ,28.87
1365 ,28.89
1366 ,28.92
1367 ,28.92
1368 ,28.94
1369 ,28.97
1370 ,28.99
1371 ,29.02
1372 ,29.04
1373 ,29.04
1374 ,29.07
1375 ,29.09
1376 ,29.12
1377 ,29.14
1378 ,29.17
1379 ,29.19
1380 ,29.19
1381 ,29.22
1382 ,29.24
1383 ,29.27
1384 ,29.29
1385 ,29.32
1386 ,29.34
1387 ,29.37
1388 ,29.37
1389 ,29.39
1390 ,29.41
1391 ,29.44
1392 ,29.46
1393 ,29.46
1394 ,29.49
1395 ,29.51
1396 ,29.54
1397 ,29.56
1398 ,29.59
1399 ,29.61
1400 ,29.64
1401 ,29.66
1402 ,29.69
1403 ,29.71
1404 ,29.71
1405 ,29.71
1406 ,29.74
1407 ,29.76
1408 ,29.79
1409 ,29.79
1410 ,29.81
1411 ,29.84
1412 ,29.84
1413 ,29.84
1414 ,29.86
1415 ,29.89
1416 ,29.91
1417 ,29.94
1418 ,29.96
1419 ,29.96
1420 ,29.99
1421 ,29.99
1422 ,30.01
1423 ,30.03
1424 ,30.06
1425 ,30.08
1426 ,30.11
1427 ,30.13
1428 ,30.13
1429 ,30.16
1430 ,30.18
1431 ,30.18
1432 ,30.21
1433 ,30.21
1434 ,30.23
1435 ,30.26
1436 ,30.28
1437 ,30.31
1438 ,30.31
1439 ,30.33
1440 ,30.33
1441 ,30.36
1442 ,30.38
1443 ,30.41
1444 ,30.43
1445 ,30.46
1446 ,30.48
1447 ,30.48
1448 ,30.48
1449 ,30.51
1450 ,30.51
1451 ,30.51
1452 ,30.53
1453 ,30.56
1454 ,30.56
1455 ,30.56
1456 ,30.58
1457 ,30.61
1458 ,30.61
1459 ,30.63
1460 ,30.63
1461 ,30.63
1462 ,30.65
1463 ,30.65
1464 ,30.68
1465 ,30.7
1466 ,30.7
1467 ,30.73
1468 ,30.75
1469 ,30.78
1470 ,30.78
1471 ,30.8
1472 ,30.83
1473 ,30.83
1474 ,30.83
1475 ,30.83
1476 ,30.85
1477 ,30.88
1478 ,30.88
1479 ,30.9
1480 ,30.93
1481 ,30.93
1482 ,30.95
1483 ,30.95
1484 ,30.98
1485 ,31.0
1486 ,31.03
1487 ,31.05
1488 ,31.08
1489 ,31.1
1490 ,31.13
1491 ,31.15
1492 ,31.18
1493 ,31.2
1494 ,31.23
1495 ,31.25
1496 ,31.27
1497 ,31.3
1498 ,31.32
1499 ,31.35
1500 ,31.37
1501 ,31.37
1502 ,31.4
1503 ,31.4
1504 ,31.42
1505 ,31.42
1506 ,31.45
1507 ,31.47
1508 ,31.5
1509 ,31.52
1510 ,31.52
1511 ,31.55
1512 ,31.55
1513 ,31.55
1514 ,31.57
1515 ,31.57
1516 ,31.6
1517 ,31.62
1518 ,31.62
1519 ,31.65
1520 ,31.67
1521 ,31.67
1522 ,31.67
1523 ,31.7
1524 ,31.7
1525 ,31.72
1526 ,31.75
1527 ,31.77
1528 ,31.77
1529 ,31.77
1530 ,31.8
1531 ,31.82
1532 ,31.85
1533 ,31.87
1534 ,31.89
1535 ,31.92
1536 ,31.94
1537 ,31.94
1538 ,31.97
1539 ,31.97
1540 ,31.99
1541 ,32.02
1542 ,32.04
1543 ,32.04
1544 ,32.04
1545 ,32.04
1546 ,32.07
1547 ,32.09
1548 ,32.09
1549 ,32.12
1550 ,32.14
1551 ,32.17
1552 ,32.19
1553 ,32.22
1554 ,32.24
1555 ,32.24
1556 ,32.24
1557 ,32.24
1558 ,32.24
1559 ,32.24
1560 ,32.24
1561 ,32.27
1562 ,32.27
1563 ,32.29
1564 ,32.32
1565 ,32.32
1566 ,32.34
1567 ,32.34
1568 ,32.37
1569 ,32.39
1570 ,32.42
1571 ,32.44
1572 ,32.47
1573 ,32.49
1574 ,32.49
1575 ,32.51
1576 ,32.51
1577 ,32.51
1578 ,32.54
1579 ,32.56
1580 ,32.59
1581 ,32.59
1582 ,32.59
1583 ,32.61
1584 ,32.64
1585 ,32.64
1586 ,32.66
1587 ,32.69
1588 ,32.69
1589 ,32.71
1590 ,32.74
1591 ,32.76
1592 ,32.79
1593 ,32.79
1594 ,32.81
1595 ,32.84
1596 ,32.86
1597 ,32.86
1598 ,32.86
1599 ,32.86
1600 ,32.89
1601 ,32.91
1602 ,32.91
1603 ,32.94
1604 ,32.96
1605 ,32.99
1606 ,32.99
1607 ,33.01
1608 ,33.01
1609 ,33.01
1610 ,33.04
1611 ,33.06
1612 ,33.09
1613 ,33.09
1614 ,33.11
1615 ,33.13
1616 ,33.13
1617 ,33.16
1618 ,33.18
1619 ,33.21
1620 ,33.23
1621 ,33.26
1622 ,33.28
1623 ,33.31
1624 ,33.33
1625 ,33.33
1626 ,33.36
1627 ,33.36
1628 ,33.38
1629 ,33.41
1630 ,33.43
1631 ,33.46
1632 ,33.48
1633 ,33.48
1634 ,33.48
1635 ,33.51
1636 ,33.53
1637 ,33.56
1638 ,33.58
1639 ,33.61
1640 ,33.63
1641 ,33.63
1642 ,33.63
1643 ,33.63
1644 ,33.66
1645 ,33.68
1646 ,33.71
1647 ,33.73
1648 ,33.75
1649 ,33.78
1650 ,33.78
1651 ,33.78
1652 ,33.78
1653 ,33.78
1654 ,33.78
1655 ,33.8
1656 ,33.83
1657 ,33.83
1658 ,33.85
1659 ,33.85
1660 ,33.88
1661 ,33.9
1662 ,33.93
1663 ,33.95
1664 ,33.95
