No.of packets,coverage
326 ,7.79
327 ,7.81
328 ,7.84
329 ,7.86
330 ,7.89
331 ,7.91
332 ,7.94
333 ,7.96
334 ,7.99
335 ,8.01
336 ,8.04
337 ,8.06
338 ,8.09
339 ,8.11
340 ,8.13
341 ,8.13
342 ,8.16
343 ,8.18
344 ,8.21
345 ,8.23
346 ,8.26
347 ,8.28
348 ,8.31
349 ,8.31
350 ,8.33
351 ,8.36
352 ,8.38
353 ,8.41
354 ,8.43
355 ,8.46
356 ,8.48
357 ,8.51
358 ,8.53
359 ,8.56
360 ,8.58
361 ,8.61
362 ,8.63
363 ,8.66
364 ,8.68
365 ,8.71
366 ,8.73
367 ,8.75
368 ,8.78
369 ,8.8
370 ,8.83
371 ,8.83
372 ,8.85
373 ,8.88
374 ,8.9
375 ,8.93
376 ,8.95
377 ,8.98
378 ,9.0
379 ,9.03
380 ,9.05
381 ,9.08
382 ,9.1
383 ,9.1
384 ,9.13
385 ,9.15
386 ,9.18
387 ,9.2
388 ,9.23
389 ,9.25
390 ,9.28
391 ,9.3
392 ,9.33
393 ,9.35
394 ,9.38
395 ,9.4
396 ,9.42
397 ,9.45
398 ,9.47
399 ,9.5
400 ,9.5
401 ,9.52
402 ,9.55
403 ,9.57
404 ,9.6
405 ,9.62
406 ,9.62
407 ,9.65
408 ,9.65
409 ,9.67
410 ,9.7
411 ,9.72
412 ,9.75
413 ,9.75
414 ,9.77
415 ,9.8
416 ,9.82
417 ,9.85
418 ,9.87
419 ,9.9
420 ,9.92
421 ,9.95
422 ,9.97
423 ,10.0
424 ,10.0
425 ,10.02
426 ,10.04
427 ,10.07
428 ,10.09
429 ,10.12
430 ,10.14
431 ,10.17
432 ,10.19
433 ,10.22
434 ,10.24
435 ,10.27
436 ,10.29
437 ,10.32
438 ,10.34
439 ,10.37
440 ,10.39
441 ,10.42
442 ,10.44
443 ,10.47
444 ,10.49
445 ,10.52
446 ,10.54
447 ,10.57
448 ,10.59
449 ,10.62
450 ,10.64
451 ,10.66
452 ,10.69
453 ,10.71
454 ,10.74
455 ,10.76
456 ,10.76
457 ,10.79
458 ,10.81
459 ,10.84
460 ,10.86
461 ,10.89
462 ,10.91
463 ,10.94
464 ,10.96
465 ,10.96
466 ,10.99
467 ,11.01
468 ,11.04
469 ,11.04
470 ,11.06
471 ,11.09
472 ,11.09
473 ,11.11
474 ,11.14
475 ,11.16
476 ,11.19
477 ,11.21
478 ,11.24
479 ,11.26
480 ,11.28
481 ,11.31
482 ,11.33
483 ,11.36
484 ,11.38
485 ,11.41
486 ,11.43
487 ,11.46
488 ,11.48
489 ,11.51
490 ,11.51
491 ,11.53
492 ,11.56
493 ,11.58
494 ,11.61
495 ,11.61
496 ,11.63
497 ,11.66
498 ,11.66
499 ,11.68
500 ,11.71
501 ,11.73
502 ,11.76
503 ,11.78
504 ,11.81
505 ,11.83
506 ,11.86
507 ,11.88
508 ,11.9
509 ,11.93
510 ,11.95
511 ,11.98
512 ,12.0
513 ,12.03
514 ,12.05
515 ,12.08
516 ,12.1
517 ,12.13
518 ,12.15
519 ,12.15
520 ,12.18
521 ,12.2
522 ,12.23
523 ,12.25
524 ,12.28
525 ,12.3
526 ,12.3
527 ,12.33
528 ,12.35
529 ,12.38
530 ,12.4
531 ,12.4
532 ,12.43
533 ,12.45
534 ,12.45
535 ,12.48
536 ,12.5
537 ,12.52
538 ,12.55
539 ,12.57
540 ,12.6
541 ,12.62
542 ,12.65
543 ,12.67
544 ,12.7
545 ,12.72
546 ,12.75
547 ,12.75
548 ,12.77
549 ,12.8
550 ,12.82
551 ,12.85
552 ,12.85
553 ,12.87
554 ,12.9
555 ,12.92
556 ,12.95
557 ,12.97
558 ,13.0
559 ,13.02
560 ,13.05
561 ,13.07
562 ,13.1
563 ,13.12
564 ,13.14
565 ,13.17
566 ,13.19
567 ,13.22
568 ,13.24
569 ,13.27
570 ,13.29
571 ,13.32
572 ,13.34
573 ,13.37
574 ,13.39
575 ,13.42
576 ,13.42
577 ,13.44
578 ,13.44
579 ,13.47
580 ,13.47
581 ,13.49
582 ,13.52
583 ,13.54
584 ,13.57
585 ,13.59
586 ,13.62
587 ,13.64
588 ,13.67
589 ,13.69
590 ,13.72
591 ,13.74
592 ,13.76
593 ,13.79
594 ,13.81
595 ,13.84
596 ,13.86
597 ,13.89
598 ,13.91
599 ,13.94
600 ,13.96
601 ,13.99
602 ,14.01
603 ,14.04
604 ,14.06
605 ,14.09
606 ,14.11
607 ,14.14
608 ,14.16
609 ,14.19
610 ,14.21
611 ,14.21
612 ,14.24
613 ,14.26
614 ,14.29
615 ,14.29
616 ,14.31
617 ,14.31
618 ,14.34
619 ,14.36
620 ,14.36
621 ,14.38
622 ,14.41
623 ,14.43
624 ,14.43
625 ,14.46
626 ,14.48
627 ,14.51
628 ,14.51
629 ,14.53
630 ,14.56
631 ,14.58
632 ,14.61
633 ,14.63
634 ,14.63
635 ,14.66
636 ,14.68
637 ,14.71
638 ,14.73
639 ,14.76
640 ,14.78
641 ,14.78
642 ,14.81
643 ,14.81
644 ,14.81
645 ,14.83
646 ,14.86
647 ,14.86
648 ,14.88
649 ,14.91
650 ,14.93
651 ,14.93
652 ,14.96
653 ,14.98
654 ,15.0
655 ,15.03
656 ,15.05
657 ,15.08
658 ,15.1
659 ,15.13
660 ,15.15
661 ,15.18
662 ,15.2
663 ,15.23
664 ,15.25
665 ,15.25
666 ,15.28
667 ,15.3
668 ,15.33
669 ,15.35
670 ,15.38
671 ,15.4
672 ,15.43
673 ,15.45
674 ,15.48
675 ,15.5
676 ,15.53
677 ,15.55
678 ,15.58
679 ,15.6
680 ,15.62
681 ,15.65
682 ,15.65
683 ,15.65
684 ,15.67
685 ,15.7
686 ,15.7
687 ,15.7
688 ,15.72
689 ,15.75
690 ,15.77
691 ,15.8
692 ,15.82
693 ,15.85
694 ,15.87
695 ,15.9
696 ,15.92
697 ,15.95
698 ,15.97
699 ,15.97
700 ,16.0
701 ,16.02
702 ,16.02
703 ,16.05
704 ,16.05
705 ,16.07
706 ,16.07
707 ,16.1
708 ,16.12
709 ,16.15
710 ,16.17
711 ,16.2
712 ,16.22
713 ,16.25
714 ,16.25
715 ,16.25
716 ,16.27
717 ,16.29
718 ,16.29
719 ,16.32
720 ,16.34
721 ,16.34
722 ,16.37
723 ,16.39
724 ,16.42
725 ,16.44
726 ,16.47
727 ,16.47
728 ,16.49
729 ,16.52
730 ,16.54
731 ,16.54
732 ,16.57
733 ,16.59
734 ,16.62
735 ,16.64
736 ,16.67
737 ,16.69
738 ,16.72
739 ,16.72
740 ,16.74
741 ,16.77
742 ,16.79
743 ,16.82
744 ,16.84
745 ,16.87
746 ,16.89
747 ,16.89
748 ,16.91
749 ,16.94
750 ,16.96
751 ,16.99
752 ,17.01
753 ,17.04
754 ,17.06
755 ,17.09
756 ,17.11
757 ,17.11
758 ,17.14
759 ,17.16
760 ,17.16
761 ,17.19
762 ,17.21
763 ,17.24
764 ,17.26
765 ,17.26
766 ,17.29
767 ,17.29
768 ,17.31
769 ,17.34
770 ,17.36
771 ,17.39
772 ,17.41
773 ,17.41
774 ,17.44
775 ,17.46
776 ,17.49
777 ,17.51
778 ,17.53
779 ,17.53
780 ,17.56
781 ,17.58
782 ,17.61
783 ,17.63
784 ,17.63
785 ,17.66
786 ,17.68
787 ,17.71
788 ,17.73
789 ,17.76
790 ,17.78
791 ,17.81
792 ,17.83
793 ,17.86
794 ,17.88
795 ,17.91
796 ,17.93
797 ,17.96
798 ,17.98
799 ,18.01
800 ,18.03
801 ,18.06
802 ,18.08
803 ,18.11
804 ,18.13
805 ,18.15
806 ,18.18
807 ,18.2
808 ,18.23
809 ,18.25
810 ,18.28
811 ,18.3
812 ,18.33
813 ,18.35
814 ,18.38
815 ,18.4
816 ,18.43
817 ,18.45
818 ,18.48
819 ,18.5
820 ,18.5
821 ,18.53
822 ,18.55
823 ,18.58
824 ,18.6
825 ,18.63
826 ,18.65
827 ,18.68
828 ,18.7
829 ,18.73
830 ,18.75
831 ,18.75
832 ,18.77
833 ,18.8
834 ,18.82
835 ,18.85
836 ,18.87
837 ,18.9
838 ,18.92
839 ,18.95
840 ,18.97
841 ,19.0
842 ,19.0
843 ,19.02
844 ,19.05
845 ,19.07
846 ,19.1
847 ,19.12
848 ,19.12
849 ,19.15
850 ,19.17
851 ,19.17
852 ,19.2
853 ,19.22
854 ,19.25
855 ,19.27
856 ,19.3
857 ,19.32
858 ,19.35
859 ,19.37
860 ,19.39
861 ,19.42
862 ,19.44
863 ,19.47
864 ,19.49
865 ,19.49
866 ,19.52
867 ,19.54
868 ,19.57
869 ,19.57
870 ,19.59
871 ,19.62
872 ,19.64
873 ,19.67
874 ,19.67
875 ,19.67
876 ,19.67
877 ,19.69
878 ,19.72
879 ,19.72
880 ,19.74
881 ,19.77
882 ,19.79
883 ,19.82
884 ,19.84
885 ,19.87
886 ,19.87
887 ,19.89
888 ,19.92
889 ,19.92
890 ,19.94
891 ,19.97
892 ,19.99
893 ,20.01
894 ,20.04
895 ,20.06
896 ,20.09
897 ,20.11
898 ,20.14
899 ,20.16
900 ,20.19
901 ,20.19
902 ,20.21
903 ,20.24
904 ,20.24
905 ,20.24
906 ,20.26
907 ,20.26
908 ,20.29
909 ,20.31
910 ,20.34
911 ,20.36
912 ,20.36
913 ,20.39
914 ,20.41
915 ,20.44
916 ,20.46
917 ,20.49
918 ,20.51
919 ,20.54
920 ,20.56
921 ,20.59
922 ,20.59
923 ,20.61
924 ,20.63
925 ,20.66
926 ,20.68
927 ,20.68
928 ,20.71
929 ,20.73
930 ,20.76
931 ,20.76
932 ,20.78
933 ,20.78
934 ,20.78
935 ,20.81
936 ,20.81
937 ,20.83
938 ,20.86
939 ,20.88
940 ,20.91
941 ,20.91
942 ,20.93
943 ,20.96
944 ,20.98
945 ,21.01
946 ,21.01
947 ,21.03
948 ,21.06
949 ,21.08
950 ,21.08
951 ,21.11
952 ,21.11
953 ,21.13
954 ,21.16
955 ,21.16
956 ,21.16
957 ,21.18
958 ,21.21
959 ,21.23
960 ,21.25
961 ,21.28
962 ,21.3
963 ,21.33
964 ,21.35
965 ,21.38
966 ,21.4
967 ,21.4
968 ,21.43
969 ,21.45
970 ,21.45
971 ,21.48
972 ,21.5
973 ,21.53
974 ,21.55
975 ,21.58
976 ,21.6
977 ,21.63
978 ,21.65
979 ,21.68
980 ,21.7
981 ,21.73
982 ,21.75
983 ,21.78
984 ,21.8
985 ,21.83
986 ,21.83
987 ,21.85
988 ,21.88
989 ,21.9
990 ,21.92
991 ,21.95
992 ,21.97
993 ,21.97
994 ,22.0
995 ,22.02
996 ,22.02
997 ,22.05
998 ,22.05
999 ,22.05
1000 ,22.05
1001 ,22.07
1002 ,22.1
1003 ,22.1
1004 ,22.1
1005 ,22.1
1006 ,22.12
1007 ,22.15
1008 ,22.17
1009 ,22.17
1010 ,22.2
1011 ,22.22
1012 ,22.25
1013 ,22.27
1014 ,22.3
1015 ,22.32
1016 ,22.35
1017 ,22.37
1018 ,22.4
1019 ,22.42
1020 ,22.45
1021 ,22.47
1022 ,22.47
1023 ,22.47
1024 ,22.47
1025 ,22.5
1026 ,22.52
1027 ,22.54
1028 ,22.57
1029 ,22.59
1030 ,22.59
1031 ,22.62
1032 ,22.64
1033 ,22.67
1034 ,22.69
1035 ,22.72
1036 ,22.74
1037 ,22.77
1038 ,22.79
1039 ,22.82
1040 ,22.82
1041 ,22.82
1042 ,22.84
1043 ,22.87
1044 ,22.89
1045 ,22.92
1046 ,22.94
1047 ,22.97
1048 ,22.97
1049 ,22.99
1050 ,23.02
1051 ,23.02
1052 ,23.04
1053 ,23.07
1054 ,23.09
1055 ,23.12
1056 ,23.14
1057 ,23.16
1058 ,23.19
1059 ,23.19
1060 ,23.21
1061 ,23.21
1062 ,23.21
1063 ,23.24
1064 ,23.24
1065 ,23.26
1066 ,23.29
1067 ,23.29
1068 ,23.31
1069 ,23.34
1070 ,23.36
1071 ,23.39
1072 ,23.41
1073 ,23.44
1074 ,23.46
1075 ,23.49
1076 ,23.49
1077 ,23.51
1078 ,23.54
1079 ,23.56
1080 ,23.59
1081 ,23.61
1082 ,23.61
1083 ,23.61
1084 ,23.64
1085 ,23.66
1086 ,23.69
1087 ,23.69
1088 ,23.69
1089 ,23.71
1090 ,23.74
1091 ,23.76
1092 ,23.78
1093 ,23.81
1094 ,23.83
1095 ,23.86
1096 ,23.88
1097 ,23.91
1098 ,23.93
1099 ,23.96
1100 ,23.98
1101 ,23.98
1102 ,24.01
1103 ,24.03
1104 ,24.03
1105 ,24.06
1106 ,24.06
1107 ,24.08
1108 ,24.08
1109 ,24.11
1110 ,24.13
1111 ,24.16
1112 ,24.18
1113 ,24.21
1114 ,24.23
1115 ,24.23
1116 ,24.26
1117 ,24.28
1118 ,24.31
1119 ,24.31
1120 ,24.31
1121 ,24.33
1122 ,24.36
1123 ,24.36
1124 ,24.38
1125 ,24.4
1126 ,24.43
1127 ,24.43
1128 ,24.45
1129 ,24.45
1130 ,24.48
1131 ,24.5
1132 ,24.5
1133 ,24.5
1134 ,24.5
1135 ,24.5
1136 ,24.53
1137 ,24.55
1138 ,24.55
1139 ,24.58
1140 ,24.58
1141 ,24.6
1142 ,24.63
1143 ,24.65
1144 ,24.65
1145 ,24.68
1146 ,24.68
1147 ,24.7
1148 ,24.73
1149 ,24.75
1150 ,24.78
1151 ,24.78
1152 ,24.8
1153 ,24.83
1154 ,24.85
1155 ,24.85
1156 ,24.88
1157 ,24.9
1158 ,24.93
1159 ,24.95
1160 ,24.95
1161 ,24.95
1162 ,24.98
1163 ,25.0
1164 ,25.02
1165 ,25.05
1166 ,25.07
1167 ,25.1
1168 ,25.12
1169 ,25.12
1170 ,25.15
1171 ,25.17
1172 ,25.17
1173 ,25.2
1174 ,25.22
1175 ,25.22
1176 ,25.22
1177 ,25.25
1178 ,25.27
1179 ,25.3
1180 ,25.32
1181 ,25.35
1182 ,25.37
1183 ,25.37
1184 ,25.4
1185 ,25.42
1186 ,25.45
1187 ,25.47
1188 ,25.5
1189 ,25.52
1190 ,25.52
1191 ,25.55
1192 ,25.57
1193 ,25.6
1194 ,25.6
1195 ,25.62
1196 ,25.64
1197 ,25.67
1198 ,25.69
1199 ,25.72
1200 ,25.74
1201 ,25.77
1202 ,25.79
1203 ,25.82
1204 ,25.84
1205 ,25.87
1206 ,25.89
1207 ,25.89
1208 ,25.92
1209 ,25.94
1210 ,25.94
1211 ,25.94
1212 ,25.97
1213 ,25.97
1214 ,25.97
1215 ,25.99
1216 ,26.02
1217 ,26.04
1218 ,26.07
1219 ,26.09
1220 ,26.12
1221 ,26.14
1222 ,26.17
1223 ,26.19
1224 ,26.19
1225 ,26.22
1226 ,26.24
1227 ,26.26
1228 ,26.29
1229 ,26.31
1230 ,26.34
1231 ,26.36
1232 ,26.39
1233 ,26.41
1234 ,26.44
1235 ,26.46
1236 ,26.49
1237 ,26.51
1238 ,26.54
1239 ,26.56
1240 ,26.59
1241 ,26.59
1242 ,26.59
1243 ,26.61
1244 ,26.61
1245 ,26.64
1246 ,26.66
1247 ,26.66
1248 ,26.69
1249 ,26.69
1250 ,26.71
1251 ,26.74
1252 ,26.74
1253 ,26.76
1254 ,26.79
1255 ,26.79
1256 ,26.81
1257 ,26.84
1258 ,26.84
1259 ,26.86
1260 ,26.88
1261 ,26.91
1262 ,26.93
1263 ,26.96
1264 ,26.96
1265 ,26.98
1266 ,27.01
1267 ,27.03
1268 ,27.06
1269 ,27.06
1270 ,27.08
1271 ,27.11
1272 ,27.13
1273 ,27.16
1274 ,27.18
1275 ,27.21
1276 ,27.21
1277 ,27.23
1278 ,27.26
1279 ,27.28
1280 ,27.31
1281 ,27.31
1282 ,27.31
1283 ,27.33
1284 ,27.33
1285 ,27.36
1286 ,27.36
1287 ,27.38
1288 ,27.41
1289 ,27.43
1290 ,27.46
1291 ,27.48
1292 ,27.5
1293 ,27.53
1294 ,27.55
1295 ,27.55
1296 ,27.55
1297 ,27.58
1298 ,27.6
1299 ,27.6
1300 ,27.63
1301 ,27.65
1302 ,27.65
1303 ,27.68
1304 ,27.7
1305 ,27.7
1306 ,27.73
1307 ,27.75
1308 ,27.78
1309 ,27.8
1310 ,27.83
1311 ,27.85
1312 ,27.85
1313 ,27.88
1314 ,27.88
1315 ,27.88
1316 ,27.9
1317 ,27.93
1318 ,27.95
1319 ,27.98
1320 ,27.98
1321 ,28.0
1322 ,28.03
1323 ,28.05
1324 ,28.08
1325 ,28.1
1326 ,28.12
1327 ,28.15
1328 ,28.17
1329 ,28.17
1330 ,28.2
1331 ,28.2
1332 ,28.22
1333 ,28.25
1334 ,28.27
1335 ,28.3
1336 ,28.32
1337 ,28.32
1338 ,28.35
1339 ,28.35
1340 ,28.37
1341 ,28.4
1342 ,28.42
1343 ,28.45
1344 ,28.47
1345 ,28.5
1346 ,28.5
1347 ,28.52
1348 ,28.55
1349 ,28.57
1350 ,28.57
1351 ,28.57
1352 ,28.6
1353 ,28.62
1354 ,28.65
1355 ,28.67
1356 ,28.7
1357 ,28.72
1358 ,28.75
1359 ,28.77
1360 ,28.77
1361 ,28.79
1362 ,28.79
1363 ,28.79
1364 ,28.82
1365 ,28.82
1366 ,28.84
1367 ,28.87
1368 ,28.89
1369 ,28.92
1370 ,28.94
1371 ,28.97
1372 ,28.99
1373 ,29.02
1374 ,29.02
1375 ,29.04
1376 ,29.04
1377 ,29.04
1378 ,29.07
1379 ,29.09
1380 ,29.09
1381 ,29.09
1382 ,29.12
1383 ,29.14
1384 ,29.14
1385 ,29.14
1386 ,29.14
1387 ,29.17
1388 ,29.19
1389 ,29.22
1390 ,29.24
1391 ,29.27
1392 ,29.29
1393 ,29.32
1394 ,29.34
1395 ,29.34
1396 ,29.34
1397 ,29.34
1398 ,29.37
1399 ,29.37
1400 ,29.37
1401 ,29.39
1402 ,29.41
1403 ,29.44
1404 ,29.46
1405 ,29.49
1406 ,29.51
1407 ,29.54
1408 ,29.56
1409 ,29.59
1410 ,29.61
1411 ,29.61
1412 ,29.64
1413 ,29.64
1414 ,29.64
1415 ,29.66
1416 ,29.69
1417 ,29.71
1418 ,29.71
1419 ,29.71
1420 ,29.71
1421 ,29.74
1422 ,29.76
1423 ,29.79
1424 ,29.79
1425 ,29.79
1426 ,29.81
1427 ,29.81
1428 ,29.84
1429 ,29.86
1430 ,29.89
1431 ,29.91
1432 ,29.94
1433 ,29.96
1434 ,29.99
1435 ,30.01
1436 ,30.03
1437 ,30.06
1438 ,30.08
1439 ,30.08
1440 ,30.11
1441 ,30.11
1442 ,30.13
1443 ,30.16
1444 ,30.18
1445 ,30.21
1446 ,30.23
1447 ,30.23
1448 ,30.26
1449 ,30.28
1450 ,30.28
1451 ,30.31
1452 ,30.33
1453 ,30.33
1454 ,30.36
1455 ,30.38
1456 ,30.41
1457 ,30.43
1458 ,30.46
1459 ,30.48
1460 ,30.51
1461 ,30.51
1462 ,30.53
1463 ,30.53
1464 ,30.53
1465 ,30.56
1466 ,30.56
1467 ,30.56
1468 ,30.58
1469 ,30.58
1470 ,30.61
1471 ,30.63
1472 ,30.63
1473 ,30.65
1474 ,30.68
1475 ,30.68
1476 ,30.7
1477 ,30.73
1478 ,30.73
1479 ,30.75
1480 ,30.78
1481 ,30.78
1482 ,30.8
1483 ,30.83
1484 ,30.85
1485 ,30.85
1486 ,30.88
1487 ,30.9
1488 ,30.93
1489 ,30.95
1490 ,30.95
1491 ,30.98
1492 ,31.0
1493 ,31.0
1494 ,31.03
1495 ,31.05
1496 ,31.08
1497 ,31.08
1498 ,31.1
1499 ,31.13
1500 ,31.13
1501 ,31.15
1502 ,31.15
1503 ,31.15
1504 ,31.18
1505 ,31.2
1506 ,31.23
1507 ,31.25
1508 ,31.27
1509 ,31.3
1510 ,31.32
1511 ,31.35
1512 ,31.35
1513 ,31.37
1514 ,31.37
1515 ,31.37
1516 ,31.4
1517 ,31.42
1518 ,31.45
1519 ,31.47
1520 ,31.47
1521 ,31.47
1522 ,31.5
1523 ,31.52
1524 ,31.52
1525 ,31.55
1526 ,31.57
1527 ,31.57
1528 ,31.6
1529 ,31.6
1530 ,31.6
1531 ,31.62
1532 ,31.65
1533 ,31.67
1534 ,31.67
1535 ,31.7
1536 ,31.72
1537 ,31.75
1538 ,31.77
1539 ,31.8
1540 ,31.82
1541 ,31.85
1542 ,31.87
1543 ,31.87
1544 ,31.87
1545 ,31.89
1546 ,31.89
1547 ,31.89
1548 ,31.92
1549 ,31.94
1550 ,31.97
1551 ,31.99
1552 ,31.99
1553 ,31.99
1554 ,31.99
1555 ,32.02
1556 ,32.02
1557 ,32.04
1558 ,32.04
1559 ,32.07
1560 ,32.07
1561 ,32.09
1562 ,32.12
1563 ,32.14
1564 ,32.17
1565 ,32.17
1566 ,32.19
1567 ,32.19
1568 ,32.22
1569 ,32.22
1570 ,32.24
1571 ,32.24
1572 ,32.27
1573 ,32.29
1574 ,32.29
1575 ,32.29
1576 ,32.32
1577 ,32.34
1578 ,32.37
1579 ,32.37
1580 ,32.37
1581 ,32.39
1582 ,32.42
1583 ,32.44
1584 ,32.47
1585 ,32.49
1586 ,32.49
1587 ,32.49
1588 ,32.49
1589 ,32.49
1590 ,32.51
1591 ,32.54
1592 ,32.54
1593 ,32.54
1594 ,32.56
1595 ,32.56
1596 ,32.59
1597 ,32.59
1598 ,32.61
1599 ,32.64
1600 ,32.66
1601 ,32.69
1602 ,32.69
1603 ,32.71
1604 ,32.71
1605 ,32.71
1606 ,32.74
1607 ,32.74
1608 ,32.74
1609 ,32.76
1610 ,32.76
1611 ,32.79
1612 ,32.81
1613 ,32.84
1614 ,32.86
1615 ,32.86
1616 ,32.86
1617 ,32.89
1618 ,32.89
1619 ,32.89
1620 ,32.91
1621 ,32.94
1622 ,32.94
1623 ,32.96
1624 ,32.99
1625 ,33.01
1626 ,33.04
1627 ,33.06
1628 ,33.09
1629 ,33.11
1630 ,33.13
1631 ,33.16
1632 ,33.16
1633 ,33.18
1634 ,33.21
1635 ,33.23
1636 ,33.26
1637 ,33.28
1638 ,33.31
1639 ,33.33
1640 ,33.36
1641 ,33.38
1642 ,33.41
1643 ,33.43
1644 ,33.46
1645 ,33.48
1646 ,33.51
1647 ,33.53
1648 ,33.56
1649 ,33.56
1650 ,33.56
1651 ,33.56
1652 ,33.58
1653 ,33.61
1654 ,33.61
1655 ,33.63
1656 ,33.66
1657 ,33.66
1658 ,33.66
1659 ,33.68
1660 ,33.68
1661 ,33.71
1662 ,33.73
1663 ,33.75
1664 ,33.78
