No.of packets,coverage
1 ,8.33
2 ,16.67
3 ,25.0
4 ,33.33
5 ,41.67
6 ,50.0
7 ,58.33
8 ,66.67
9 ,66.67
10 ,66.67
11 ,75.0
12 ,75.0
13 ,75.0
14 ,83.33
15 ,83.33
16 ,83.33
17 ,83.33
18 ,83.33
19 ,83.33
20 ,83.33
21 ,83.33
22 ,83.33
23 ,91.67
24 ,91.67
25 ,91.67
26 ,91.67
27 ,91.67
28 ,91.67
29 ,91.67
30 ,100.0
